chrom,start,end,resolution,label
chrX,99300000,99500000,100000,end_edge
chrX,99700000,99900000,100000,start_edge
chrX,100400000,100600000,100000,end_edge
chrX,100600000,100800000,100000,start_edge
chrX,100800000,101000000,100000,end_edge
chrX,103500000,103700000,100000,start_edge
chrX,105300000,105500000,100000,end_edge
chrX,106100000,106300000,100000,start_edge
chrX,107200000,107400000,100000,end_edge
chrX,107400000,107600000,100000,start_edge
chrX,107900000,108100000,100000,end_edge
chrX,108200000,108400000,100000,start_edge
chrX,108300000,108500000,100000,end_edge
chrX,109300000,109500000,100000,start_edge
chrX,109500000,109700000,100000,end_edge
chrX,111900000,112100000,100000,start_edge
chrX,112100000,112300000,100000,end_edge
chrX,114400000,114600000,100000,start_edge
chrX,116400000,116600000,100000,end_edge
chrX,116500000,116700000,100000,start_edge
chrX,116800000,117000000,100000,end_edge
chrX,119700000,119900000,100000,start_edge
chrX,120300000,120500000,100000,end_edge
chrX,125600000,125800000,100000,start_edge
chrX,126600000,126800000,100000,end_edge
chrX,128300000,128500000,100000,start_edge
chrX,128400000,128600000,100000,end_edge
chrX,129400000,129600000,100000,start_edge
chrX,129600000,129800000,100000,end_edge
chrX,130500000,130700000,100000,start_edge
chrX,133100000,133300000,100000,end_edge
chrX,135800000,136000000,100000,start_edge
chrX,136100000,136300000,100000,end_edge
chrX,143800000,144000000,100000,start_edge
chrX,143900000,144100000,100000,end_edge
chrX,145300000,145500000,100000,start_edge
chrX,147000000,147200000,100000,end_edge
chrX,148800000,149000000,100000,start_edge
chrX,149000000,149200000,100000,end_edge
chrX,149200000,149400000,100000,start_edge
chrX,150800000,151000000,100000,end_edge
chrX,152200000,152400000,100000,start_edge
chrX,153200000,153400000,100000,end_edge
