chrom,start,end,resolution,label
chrX,138000000,138200000,100000,end_edge
chrX,138100000,138300000,100000,start_edge
chrX,138200000,138400000,100000,end_edge
chrX,138300000,138500000,100000,start_edge
chrX,138700000,138900000,100000,end_edge
chrX,138800000,139000000,100000,start_edge
chrX,138900000,139100000,100000,end_edge
chrX,139000000,139200000,100000,start_edge
chrX,139300000,139500000,100000,end_edge
chrX,139700000,139900000,100000,start_edge
chrX,139800000,140000000,100000,end_edge
chrX,139900000,140100000,100000,start_edge
chrX,140100000,140300000,100000,end_edge
chrX,140300000,140500000,100000,start_edge
chrX,140400000,140600000,100000,end_edge
chrX,140500000,140700000,100000,start_edge
chrX,141100000,141300000,100000,end_edge
chrX,141800000,142000000,100000,start_edge
chrX,141900000,142100000,100000,end_edge
chrX,142000000,142200000,100000,start_edge
chrX,142100000,142300000,100000,end_edge
chrX,143600000,143800000,100000,start_edge
chrX,143700000,143900000,100000,end_edge
chrX,143800000,144000000,100000,start_edge
chrX,143900000,144100000,100000,end_edge
chrX,144800000,145000000,100000,start_edge
chrX,145000000,145200000,100000,end_edge
chrX,145200000,145400000,100000,start_edge
chrX,151900000,152100000,100000,end_edge
