chrom,start,end,resolution,label
chrX,109600000,109800000,100000,end_edge
chrX,110400000,110600000,100000,start_edge
chrX,112100000,112300000,100000,end_edge
chrX,114100000,114300000,100000,start_edge
chrX,116400000,116600000,100000,end_edge
chrX,119900000,120100000,100000,start_edge
chrX,120200000,120400000,100000,end_edge
chrX,125700000,125900000,100000,start_edge
chrX,126600000,126800000,100000,end_edge
chrX,126800000,127000000,100000,start_edge
chrX,127000000,127200000,100000,end_edge
chrX,127900000,128100000,100000,start_edge
chrX,129900000,130100000,100000,end_edge
chrX,130300000,130500000,100000,start_edge
chrX,130400000,130600000,100000,end_edge
chrX,130500000,130700000,100000,start_edge
chrX,133100000,133300000,100000,end_edge
chrX,135700000,135900000,100000,start_edge
chrX,136000000,136200000,100000,end_edge
chrX,137600000,137800000,100000,start_edge
chrX,137700000,137900000,100000,end_edge
chrX,140000000,140200000,100000,start_edge
chrX,140100000,140300000,100000,end_edge
chrX,140200000,140400000,100000,start_edge
chrX,140500000,140700000,100000,end_edge
chrX,141100000,141300000,100000,start_edge
chrX,141200000,141400000,100000,end_edge
chrX,145500000,145700000,100000,start_edge
chrX,148200000,148400000,100000,end_edge
chrX,148300000,148500000,100000,start_edge
chrX,150200000,150400000,100000,end_edge
chrX,150500000,150700000,100000,start_edge
chrX,152100000,152300000,100000,end_edge
